Naive Bayes 25 4.744529724121094e-05 9.846687316894531e-05
Naive Bayes 49 6.890296936035156e-05 0.00010037422180175781
Naive Bayes 81 9.274482727050781e-05 9.799003601074219e-05
Naive Bayes 121 0.00012612342834472656 9.918212890625e-05
Naive Bayes 169 0.0001628398895263672 0.00010037422180175781
Naive Bayes 225 0.0002110004425048828 0.00010037422180175781
Naive Bayes 289 0.00025725364685058594 9.942054748535156e-05
Naive Bayes 361 0.0003261566162109375 0.00010752677917480469
Naive Bayes 441 0.00041985511779785156 9.918212890625e-05
Naive Bayes 529 0.0004477500915527344 9.846687316894531e-05
Naive Bayes 625 0.0005385875701904297 0.00010013580322265625
Naive Bayes 729 0.0006170272827148438 9.894371032714844e-05
Naive Bayes 841 0.0006937980651855469 9.942054748535156e-05
Naive Bayes 25 4.887580871582031e-05 0.00010013580322265625
Naive Bayes 49 7.82012939453125e-05 0.00010037422180175781
Naive Bayes 81 9.393692016601562e-05 9.942054748535156e-05
Naive Bayes 121 0.00013709068298339844 0.00010991096496582031
Naive Bayes 169 0.00018095970153808594 0.00010657310485839844
Naive Bayes 225 0.00020885467529296875 9.989738464355469e-05
Naive Bayes 289 0.0003037452697753906 0.00010991096496582031
Naive Bayes 361 0.0003237724304199219 9.894371032714844e-05
Naive Bayes 441 0.0005843639373779297 0.00010848045349121094
Naive Bayes 529 0.00045037269592285156 9.846687316894531e-05
Naive Bayes 625 0.0005609989166259766 0.00010061264038085938
Naive Bayes 729 0.0006144046783447266 9.560585021972656e-05
Naive Bayes 841 0.0007576942443847656 0.00010395050048828125
Naive Bayes 25 4.8160552978515625e-05 9.608268737792969e-05
Naive Bayes 49 8.0108642578125e-05 0.00011587142944335938
Naive Bayes 81 9.870529174804688e-05 9.799003601074219e-05
Naive Bayes 121 0.00011277198791503906 9.942054748535156e-05
Naive Bayes 169 0.0001704692840576172 0.00010132789611816406
Naive Bayes 225 0.00020933151245117188 0.00010180473327636719
Naive Bayes 289 0.0002677440643310547 0.00018477439880371094
Naive Bayes 361 0.00036525726318359375 0.00011086463928222656
Naive Bayes 441 0.0004088878631591797 0.00010013580322265625
Naive Bayes 529 0.0004475116729736328 9.870529174804688e-05
Naive Bayes 625 0.0005519390106201172 0.00011157989501953125
Naive Bayes 729 0.0006783008575439453 0.0001342296600341797
Naive Bayes 841 0.0007476806640625 0.00010514259338378906
Naive Bayes 25 4.792213439941406e-05 9.679794311523438e-05
Naive Bayes 49 6.866455078125e-05 9.894371032714844e-05
Naive Bayes 81 0.00010609626770019531 0.0001220703125
Naive Bayes 121 0.00012803077697753906 9.870529174804688e-05
Naive Bayes 169 0.00017595291137695312 9.989738464355469e-05
Naive Bayes 225 0.00021195411682128906 9.846687316894531e-05
Naive Bayes 289 0.0002849102020263672 0.00011157989501953125
Naive Bayes 361 0.000331878662109375 0.00011777877807617188
Naive Bayes 441 0.0003788471221923828 9.846687316894531e-05
Naive Bayes 529 0.0004630088806152344 9.894371032714844e-05
Naive Bayes 625 0.0005543231964111328 0.00010824203491210938
Naive Bayes 729 0.0006022453308105469 9.894371032714844e-05
Naive Bayes 841 0.0007405281066894531 0.00016808509826660156
Naive Bayes 25 5.125999450683594e-05 0.0001583099365234375
Naive Bayes 49 7.605552673339844e-05 0.00010991096496582031
Naive Bayes 81 0.00010442733764648438 0.00010442733764648438
Naive Bayes 121 0.00012993812561035156 0.00010061264038085938
Naive Bayes 169 0.0002448558807373047 0.00019168853759765625
Naive Bayes 225 0.00023889541625976562 9.942054748535156e-05
Naive Bayes 289 0.0002722740173339844 9.989738464355469e-05
Naive Bayes 361 0.00032639503479003906 9.918212890625e-05
Naive Bayes 441 0.00040531158447265625 0.0001010894775390625
Naive Bayes 529 0.0004665851593017578 0.00010061264038085938
Naive Bayes 625 0.0005404949188232422 0.00013303756713867188
Naive Bayes 729 0.0006165504455566406 9.72747802734375e-05
Naive Bayes 841 0.0007147789001464844 9.989738464355469e-05
Naive Bayes 25 4.792213439941406e-05 9.989738464355469e-05
Naive Bayes 49 7.009506225585938e-05 0.00013518333435058594
Naive Bayes 81 0.00010418891906738281 0.00011515617370605469
Naive Bayes 121 0.00013113021850585938 0.00010132789611816406
