2.201053309779383   9.16065276617902   5.241164362211517
6.084772975296725   7.663015351415522   2.073515796385888
7.488440376575475   6.793913305819402   1.04526805628846
4.171030918028547   6.4815287434673134   4.147519354747251
5.671165895603747   0.8951208440660489   4.631058753800788
5.155522740468794   8.199802948569408   3.8461925052506833
3.7655249000050537   5.455754721264474   5.02382716033524
4.1077255357945495   3.524963378136188   5.423501782030499
8.245124240626026   0.762281652465234   5.012186727043606
4.854196990887846   1.6722229764012733   5.154791840707796
4.707468692408498   9.108715111976743   5.7563449431247875
4.783353605897182   0.6501598036626204   5.029188796481092
3.7104815344551207   1.2009582289447849   2.811282144716386
1.139255237419891   9.260099591732603   0.7071092821918135
7.148708923429321   2.530878780991732   3.495612939754739
0.3389824551260281   6.4527929756375135   3.0564436491709523
6.969008488522194   8.741880225084254   2.7283574681192952
1.9956631449786648   6.717871129980635   3.791933522864361
1.1069119651914112   7.338237416088902   5.758559752375222
0.3570151837323595   5.498713919301128   4.8637767463720625
5.078311923080999   5.441953572796777   5.268450156681181
1.6548155829667512   4.253426812352427   3.577636128041019
9.425409280206413   6.230143955862237   4.253435640626231
5.6508613983635945   6.200463382931691   1.7645114643516344
1.5685634859580448   1.9800517817938175   3.841355981324316
9.047239881257081   8.524750454002266   3.1052477806012977
9.80121667675853   3.4548540014342506   3.2267493800928904
1.1898715389411607   5.991380366913641   4.30704100068638
3.0721998272370383   8.42292754165158   3.0541698326171747
2.2650671655781   0.16002053273116157   3.3527499040803845
8.357723293476175   8.026357232208506   4.855950297511741
7.364637214197328   3.499276917701405   5.505669469708118
0.2437557530268606   9.014481410757247   0.7189916161964119
5.627597853463503   2.2351029173025165   1.0467231179323273
5.102794945277671   3.942882568670155   0.42525547575081957
7.8197127290943005   8.859486521946645   2.0674175738653964
9.453792592047584   0.48726817250684096   4.935211273971575
1.4883013150560225   1.142945192754128   5.518511660794717
6.066648491740879   8.746392550240202   4.254404811917331
0.512849921911943   1.6120536906747622   1.5952953387386262
9.109054635048182   1.6910831230872947   6.137854828025892
3.2660650320453075   9.30669839505956   0.45466363548363564
7.34319288536439   4.5147829369664425   2.2647495475966855
6.019727260347641   0.024618845314131832   1.5081195159489018
7.38139398093124   9.562773038891143   2.561162863873042
6.975717652307073   7.6335651010441925   5.928071050037822
9.735463123981651   7.6051491064633865   0.1891206456568577
6.628653497281376   6.540570778648447   0.4223808504262093
3.2928601682910683   2.3092669345024937   2.5467051890005616
4.21772168909952   8.299586474810214   3.8405823573974063
4.3794663442030775   4.866944036252361   4.336229193425176
0.45206851814704846   9.917942837551385   3.996761120932612
7.658371830538583   1.8210808243096335   0.7547567913185792
1.476337839613372   8.249114989584733   0.5476685871986415
2.889894230457548   6.55888200048088   0.4381589542635883
3.090754133164981   3.5661242682855336   1.7620187930302025
0.6781635902263723   4.604527940585863   1.8997141563631161
6.3984832008450985   4.14490563595125   3.9009522027990307
2.851880989542555   7.5434606833457325   0.8133102985318791
1.0408323039139817   2.758073689075248   2.4737342887509333
8.392555920273825   5.647290905683834   1.9837169701099888
7.3548421397053   0.7856409374142913   2.6136386526544375
6.3286600209305   5.096795919449059   2.782848992726694
9.770818483113972   4.698245349967476   6.001827663218935
