-0.3333333333333336 0.13888888888888873
-0.3333333333333336 0.2499999999999999
-0.22222222222222243 -0.08333333333333348
-0.22222222222222243 0.027777777777777568
-0.22222222222222243 0.13888888888888873
-0.22222222222222243 0.2499999999999999
-0.11111111111111138 -0.3055555555555557
-0.11111111111111138 -0.19444444444444464
-0.11111111111111138 -0.08333333333333348
-0.11111111111111138 0.2499999999999999
-2.220446049250313e-16 -0.5277777777777779
-2.220446049250313e-16 -0.41666666666666685
-2.220446049250313e-16 -0.3055555555555557
-2.220446049250313e-16 0.2499999999999999
0.11111111111111083 -0.3055555555555557
0.11111111111111083 -0.19444444444444464
0.11111111111111083 -0.08333333333333348
0.11111111111111083 0.2499999999999999
0.222222222222222 -0.08333333333333348
0.222222222222222 0.027777777777777568
0.222222222222222 0.13888888888888873
0.222222222222222 0.2499999999999999
0.33333333333333315 0.13888888888888873
0.33333333333333315 0.2499999999999999
